t,x,y,z,vx,vy,vz
78630,-14426.2,14450.3,0,-3.70438,-2.8685,0
78640,-14477.2,14411,0,-3.69512,-2.87785,0
78650,-14528.2,14371.6,0,-3.68584,-2.88715,0
78660,-14579,14332.1,0,-3.67653,-2.89642,0
78670,-14629.7,14292.4,0,-3.6672,-2.90566,0
78680,-14680.3,14252.6,0,-3.65785,-2.91485,0
78690,-14730.7,14212.6,0,-3.64848,-2.92401,0
78700,-14781,14172.5,0,-3.63909,-2.93313,0
78710,-14831.2,14132.4,0,-3.62968,-2.94222,0
78720,-14881.2,14092,0,-3.62025,-2.95127,0
78730,-14931.2,14051.6,0,-3.61079,-2.96028,0
78740,-14980.9,14011,0,-3.60132,-2.96926,0
78750,-15030.6,13970.3,0,-3.59183,-2.97819,0
78760,-15080.1,13929.5,0,-3.58232,-2.9871,0
78770,-15129.5,13888.6,0,-3.57279,-2.99596,0
78780,-15178.8,13847.5,0,-3.56324,-3.00479,0
78790,-15227.9,13806.3,0,-3.55366,-3.01358,0
78800,-15276.9,13765,0,-3.54408,-3.02233,0
78810,-15325.8,13723.6,0,-3.53447,-3.03105,0
78820,-15374.6,13682.1,0,-3.52484,-3.03973,0
78830,-15423.2,13640.4,0,-3.51519,-3.04837,0
78840,-15471.7,13598.6,0,-3.50553,-3.05697,0
78850,-15520,13556.7,0,-3.49585,-3.06554,0
78860,-15568.2,13514.7,0,-3.48615,-3.07407,0
78870,-15616.3,13472.5,0,-3.47643,-3.08257,0
78880,-15664.2,13430.3,0,-3.46669,-3.09102,0
78890,-15712.1,13387.9,0,-3.45694,-3.09944,0
78900,-15759.7,13345.4,0,-3.44717,-3.10783,0
78910,-15807.3,13302.8,0,-3.43738,-3.11617,0
78920,-15854.7,13260.1,0,-3.42757,-3.12448,0
78930,-15902,13217.2,0,-3.41775,-3.13275,0
78940,-15949.1,13174.3,0,-3.40791,-3.14099,0
78950,-15996.1,13131.2,0,-3.39805,-3.14918,0
78960,-16043,13088.1,0,-3.38818,-3.15734,0
78970,-16089.7,13044.8,0,-3.37829,-3.16546,0
78980,-16136.3,13001.4,0,-3.36839,-3.17355,0
78990,-16182.8,12957.8,0,-3.35847,-3.1816,0
79000,-16229.1,12914.2,0,-3.34853,-3.18961,0
79010,-16275.3,12870.5,0,-3.33858,-3.19758,0
79020,-16321.4,12826.6,0,-3.32861,-3.20552,0
79030,-16367.3,12782.7,0,-3.31862,-3.21342,0
79040,-16413.1,12738.6,0,-3.30863,-3.22128,0
79050,-16458.7,12694.4,0,-3.29861,-3.22911,0
79060,-16504.2,12650.2,0,-3.28858,-3.2369,0
79070,-16549.6,12605.8,0,-3.27854,-3.24465,0
79080,-16594.8,12561.3,0,-3.26848,-3.25236,0
79090,-16639.9,12516.7,0,-3.25841,-3.26004,0
79100,-16684.9,12472,0,-3.24832,-3.26768,0
79110,-16729.7,12427.1,0,-3.23822,-3.27528,0
79120,-16774.3,12382.2,0,-3.22811,-3.28284,0
79130,-16818.9,12337.2,0,-3.21798,-3.29037,0
79140,-16863.3,12292.1,0,-3.20783,-3.29786,0
79150,-16907.5,12246.8,0,-3.19768,-3.30532,0
79160,-16951.7,12201.5,0,-3.18751,-3.31274,0
79170,-16995.6,12156.1,0,-3.17733,-3.32012,0
79180,-17039.5,12110.5,0,-3.16713,-3.32746,0
79190,-17083.2,12064.9,0,-3.15692,-3.33476,0
79200,-17126.7,12019.1,0,-3.1467,-3.34203,0
79210,-17170.2,11973.3,0,-3.13647,-3.34926,0
79220,-17213.4,11927.3,0,-3.12622,-3.35646,0
79230,-17256.6,11881.3,0,-3.11596,-3.36362,0
79240,-17299.6,11835.2,0,-3.10569,-3.37074,0
79250,-17342.4,11788.9,0,-3.09541,-3.37782,0
79260,-17385.2,11742.6,0,-3.08511,-3.38487,0
79270,-17427.7,11696.1,0,-3.07481,-3.39188,0
79280,-17470.2,11649.6,0,-3.06449,-3.39885,0
79290,-17512.5,11603,0,-3.05416,-3.40579,0
79300,-17554.6,11556.3,0,-3.04382,-3.41269,0
79310,-17596.6,11509.4,0,-3.03347,-3.41955,0
79320,-17638.5,11462.5,0,-3.0231,-3.42638,0
79330,-17680.2,11415.5,0,-3.01273,-3.43317,0
79340,-17721.8,11368.4,0,-3.00235,-3.43992,0
79350,-17763.2,11321.2,0,-2.99195,-3.44663,0
79360,-17804.5,11273.9,0,-2.98155,-3.45331,0
79370,-17845.7,11226.5,0,-2.97113,-3.45996,0
79380,-17886.7,11179.1,0,-2.96071,-3.46656,0
79390,-17927.5,11131.5,0,-2.95027,-3.47313,0
79400,-17968.3,11083.8,0,-2.93982,-3.47966,0
79410,-18008.8,11036.1,0,-2.92937,-3.48616,0
79420,-18049.3,10988.2,0,-2.9189,-3.49262,0
79430,-18089.6,10940.3,0,-2.90843,-3.49904,0
79440,-18129.7,10892.3,0,-2.89795,-3.50543,0
79450,-18169.7,10844.2,0,-2.88745,-3.51178,0
79460,-18209.6,10796,0,-2.87695,-3.51809,0
79470,-18249.3,10747.7,0,-2.86644,-3.52437,0
79480,-18288.9,10699.4,0,-2.85592,-3.53061,0
79490,-18328.3,10650.9,0,-2.8454,-3.53681,0
79500,-18367.6,10602.4,0,-2.83486,-3.54298,0
79510,-18406.7,10553.8,0,-2.82432,-3.54911,0
79520,-18445.7,10505,0,-2.81376,-3.5552,0
79530,-18484.6,10456.3,0,-2.8032,-3.56126,0
79540,-18523.3,10407.4,0,-2.79263,-3.56729,0
79550,-18561.8,10358.4,0,-2.78206,-3.57327,0
79560,-18600.2,10309.4,0,-2.77147,-3.57922,0
79570,-18638.5,10260.3,0,-2.76088,-3.58514,0
79580,-18676.6,10211,0,-2.75028,-3.59101,0
79590,-18714.6,10161.8,0,-2.73968,-3.59686,0
79600,-18752.4,10112.4,0,-2.72906,-3.60266,0
79610,-18790.1,10062.9,0,-2.71844,-3.60843,0
79620,-18827.6,10013.4,0,-2.70782,-3.61417,0
79630,-18865,9963.8,0,-2.69718,-3.61987,0
79640,-18902.3,9914.11,0,-2.68654,-3.62553,0
79650,-18939.4,9864.35,0,-2.6759,-3.63116,0
79660,-18976.3,9814.5,0,-2.66524,-3.63675,0
79670,-19013.1,9764.58,0,-2.65459,-3.6423,0
79680,-19049.8,9714.58,0,-2.64392,-3.64782,0
79690,-19086.3,9664.51,0,-2.63325,-3.65331,0
79700,-19122.7,9614.36,0,-2.62257,-3.65875,0
79710,-19158.9,9564.13,0,-2.61189,-3.66417,0
79720,-19195,9513.83,0,-2.6012,-3.66954,0
79730,-19230.9,9463.45,0,-2.59051,-3.67489,0
79740,-19266.7,9413.01,0,-2.57981,-3.68019,0
79750,-19302.3,9362.48,0,-2.5691,-3.68546,0
79760,-19337.8,9311.89,0,-2.5584,-3.6907,0
79770,-19373.1,9261.22,0,-2.54768,-3.6959,0
79780,-19408.3,9210.48,0,-2.53696,-3.70106,0
79790,-19443.4,9159.67,0,-2.52624,-3.70619,0
79800,-19478.3,9108.78,0,-2.51551,-3.71129,0
79810,-19513,9057.83,0,-2.50478,-3.71635,0
79820,-19547.6,9006.81,0,-2.49404,-3.72137,0
79830,-19582.1,8955.71,0,-2.4833,-3.72636,0
79840,-19616.4,8904.55,0,-2.47255,-3.73132,0
79850,-19650.5,8853.32,0,-2.46181,-3.73624,0
79860,-19684.6,8802.02,0,-2.45105,-3.74112,0
79870,-19718.4,8750.65,0,-2.4403,-3.74597,0
79880,-19752.1,8699.22,0,-2.42953,-3.75078,0
79890,-19785.7,8647.72,0,-2.41877,-3.75557,0
79900,-19819.1,8596.15,0,-2.408,-3.76031,0
79910,-19852.4,8544.52,0,-2.39723,-3.76502,0
79920,-19885.5,8492.82,0,-2.38646,-3.7697,0
79930,-19918.5,8441.06,0,-2.37568,-3.77434,0
79940,-19951.3,8389.23,0,-2.3649,-3.77895,0
79950,-19984,8337.34,0,-2.35412,-3.78352,0
79960,-20016.5,8285.38,0,-2.34334,-3.78806,0
79970,-20048.9,8233.36,0,-2.33255,-3.79256,0
79980,-20081.1,8181.28,0,-2.32176,-3.79703,0
79990,-20113.2,8129.14,0,-2.31097,-3.80147,0
80000,-20145.2,8076.94,0,-2.30017,-3.80587,0
80010,-20177,8024.67,0,-2.28937,-3.81023,0
80020,-20208.6,7972.35,0,-2.27858,-3.81457,0
80030,-20240.1,7919.96,0,-2.26777,-3.81887,0
80040,-20271.4,7867.52,0,-2.25697,-3.82313,0
80050,-20302.6,7815.02,0,-2.24617,-3.82736,0
80060,-20333.7,7762.45,0,-2.23536,-3.83156,0
80070,-20364.6,7709.83,0,-2.22455,-3.83572,0
80080,-20395.3,7657.15,0,-2.21375,-3.83985,0
80090,-20425.9,7604.42,0,-2.20294,-3.84395,0
80100,-20456.4,7551.63,0,-2.19212,-3.84801,0
80110,-20486.7,7498.78,0,-2.18131,-3.85204,0
80120,-20516.8,7445.87,0,-2.1705,-3.85603,0
80130,-20546.8,7392.91,0,-2.15969,-3.85999,0
80140,-20576.7,7339.9,0,-2.14887,-3.86392,0
80150,-20606.4,7286.83,0,-2.13806,-3.86782,0
80160,-20636,7233.7,0,-2.12724,-3.87168,0
80170,-20665.4,7180.52,0,-2.11642,-3.87551,0
80180,-20694.6,7127.29,0,-2.10561,-3.8793,0
80190,-20723.8,7074.01,0,-2.09479,-3.88306,0
80200,-20752.7,7020.67,0,-2.08397,-3.88679,0
80210,-20781.5,6967.29,0,-2.07316,-3.89049,0
80220,-20810.2,6913.85,0,-2.06234,-3.89415,0
80230,-20838.7,6860.36,0,-2.05152,-3.89778,0
80240,-20867.1,6806.82,0,-2.04071,-3.90137,0
80250,-20895.3,6753.23,0,-2.02989,-3.90494,0
80260,-20923.4,6699.59,0,-2.01908,-3.90847,0
80270,-20951.3,6645.9,0,-2.00826,-3.91197,0
80280,-20979.1,6592.16,0,-1.99745,-3.91543,0
80290,-21006.7,6538.38,0,-1.98663,-3.91887,0
80300,-21034.2,6484.55,0,-1.97582,-3.92227,0
80310,-21061.5,6430.67,0,-1.96501,-3.92563,0
80320,-21088.7,6376.74,0,-1.9542,-3.92897,0
80330,-21115.7,6322.77,0,-1.94339,-3.93227,0
80340,-21142.6,6268.75,0,-1.93258,-3.93554,0
80350,-21169.4,6214.68,0,-1.92178,-3.93878,0
80360,-21195.9,6160.57,0,-1.91097,-3.94199,0
80370,-21222.4,6106.42,0,-1.90017,-3.94516,0
80380,-21248.7,6052.22,0,-1.88936,-3.94831,0
80390,-21274.8,5997.98,0,-1.87856,-3.95142,0
80400,-21300.8,5943.69,0,-1.86777,-3.9545,0
80410,-21326.7,5889.37,0,-1.85697,-3.95754,0
80420,-21352.3,5835,0,-1.84617,-3.96056,0
80430,-21377.9,5780.58,0,-1.83538,-3.96354,0
80440,-21403.3,5726.13,0,-1.82459,-3.96649,0
80450,-21428.5,5671.64,0,-1.8138,-3.96941,0
80460,-21453.6,5617.1,0,-1.80302,-3.9723,0
80470,-21478.6,5562.52,0,-1.79223,-3.97516,0
80480,-21503.4,5507.91,0,-1.78145,-3.97798,0
80490,-21528.1,5453.25,0,-1.77068,-3.98078,0
80500,-21552.6,5398.56,0,-1.7599,-3.98354,0
80510,-21576.9,5343.83,0,-1.74913,-3.98627,0
80520,-21601.1,5289.06,0,-1.73836,-3.98897,0
80530,-21625.2,5234.25,0,-1.72759,-3.99164,0
80540,-21649.1,5179.41,0,-1.71683,-3.99428,0
80550,-21672.9,5124.52,0,-1.70607,-3.99689,0
80560,-21696.5,5069.61,0,-1.69531,-3.99946,0
80570,-21720,5014.65,0,-1.68456,-4.00201,0
80580,-21743.3,4959.66,0,-1.6738,-4.00452,0
80590,-21766.5,4904.64,0,-1.66306,-4.00701,0
80600,-21789.5,4849.58,0,-1.65231,-4.00946,0
80610,-21812.4,4794.49,0,-1.64157,-4.01188,0
80620,-21835.1,4739.36,0,-1.63084,-4.01428,0
80630,-21857.7,4684.2,0,-1.6201,-4.01664,0
80640,-21880.1,4629.01,0,-1.60938,-4.01897,0
80650,-21902.4,4573.78,0,-1.59865,-4.02127,0
80660,-21924.6,4518.52,0,-1.58793,-4.02354,0
80670,-21946.6,4463.23,0,-1.57721,-4.02578,0
80680,-21968.4,4407.91,0,-1.5665,-4.02799,0
80690,-21990.1,4352.56,0,-1.55579,-4.03017,0
80700,-22011.7,4297.18,0,-1.54509,-4.03232,0
80710,-22033.1,4241.77,0,-1.53439,-4.03444,0
80720,-22054.3,4186.32,0,-1.52369,-4.03653,0
80730,-22075.4,4130.85,0,-1.513,-4.0386,0
80740,-22096.4,4075.35,0,-1.50232,-4.04063,0
80750,-22117.2,4019.83,0,-1.49164,-4.04263,0
80760,-22137.9,3964.27,0,-1.48096,-4.0446,0
80770,-22158.4,3908.69,0,-1.47029,-4.04654,0
80780,-22178.8,3853.08,0,-1.45962,-4.04845,0
80790,-22199,3797.44,0,-1.44896,-4.05034,0
80800,-22219.1,3741.77,0,-1.4383,-4.05219,0
80810,-22239,3686.08,0,-1.42765,-4.05402,0
80820,-22258.8,3630.37,0,-1.41701,-4.05581,0
80830,-22278.5,3574.63,0,-1.40637,-4.05758,0
80840,-22298,3518.86,0,-1.39573,-4.05932,0
80850,-22317.3,3463.07,0,-1.3851,-4.06102,0
80860,-22336.5,3407.26,0,-1.37448,-4.0627,0
80870,-22355.6,3351.42,0,-1.36386,-4.06435,0
80880,-22374.5,3295.56,0,-1.35325,-4.06597,0
80890,-22393.3,3239.68,0,-1.34264,-4.06757,0
80900,-22411.9,3183.78,0,-1.33204,-4.06913,0
80910,-22430.4,3127.85,0,-1.32144,-4.07067,0
80920,-22448.7,3071.9,0,-1.31085,-4.07217,0
80930,-22466.9,3015.93,0,-1.30027,-4.07365,0
80940,-22484.9,2959.94,0,-1.28969,-4.0751,0
80950,-22502.8,2903.93,0,-1.27912,-4.07652,0
80960,-22520.6,2847.9,0,-1.26855,-4.07792,0
80970,-22538.2,2791.85,0,-1.25799,-4.07928,0
80980,-22555.6,2735.78,0,-1.24744,-4.08062,0
80990,-22572.9,2679.69,0,-1.23689,-4.08193,0
81000,-22590.1,2623.58,0,-1.22635,-4.08321,0
81010,-22607.1,2567.46,0,-1.21582,-4.08446,0
81020,-22624,2511.32,0,-1.20529,-4.08569,0
81030,-22640.7,2455.16,0,-1.19477,-4.08688,0
81040,-22657.3,2398.98,0,-1.18426,-4.08805,0
81050,-22673.7,2342.79,0,-1.17375,-4.0892,0
81060,-22690,2286.58,0,-1.16325,-4.09031,0
81070,-22706.2,2230.35,0,-1.15276,-4.0914,0
81080,-22722.2,2174.11,0,-1.14228,-4.09246,0
81090,-22738.1,2117.86,0,-1.1318,-4.09349,0
81100,-22753.8,2061.59,0,-1.12132,-4.09449,0
81110,-22769.4,2005.3,0,-1.11086,-4.09547,0
81120,-22784.8,1949.01,0,-1.1004,-4.09642,0
81130,-22800.1,1892.69,0,-1.08995,-4.09734,0
81140,-22815.2,1836.37,0,-1.07951,-4.09824,0
81150,-22830.2,1780.03,0,-1.06907,-4.09911,0
81160,-22845.1,1723.68,0,-1.05864,-4.09995,0
81170,-22859.8,1667.32,0,-1.04822,-4.10076,0
81180,-22874.4,1610.95,0,-1.03781,-4.10155,0
81190,-22888.8,1554.56,0,-1.02741,-4.10231,0
81200,-22903.1,1498.17,0,-1.01701,-4.10305,0
81210,-22917.2,1441.76,0,-1.00662,-4.10376,0
81220,-22931.2,1385.35,0,-0.996235,-4.10444,0
81230,-22945.1,1328.92,0,-0.985861,-4.10509,0
81240,-22958.8,1272.49,0,-0.975494,-4.10572,0
81250,-22972.3,1216.04,0,-0.965135,-4.10632,0
81260,-22985.8,1159.59,0,-0.954784,-4.1069,0
81270,-22999,1103.13,0,-0.944442,-4.10745,0
81280,-23012.2,1046.66,0,-0.934107,-4.10797,0
81290,-23025.2,990.183,0,-0.923781,-4.10847,0
81300,-23038,933.699,0,-0.913462,-4.10894,0
81310,-23050.8,877.208,0,-0.903152,-4.10939,0
81320,-23063.3,820.711,0,-0.892851,-4.10981,0
81330,-23075.8,764.207,0,-0.882557,-4.1102,0
81340,-23088.1,707.698,0,-0.872272,-4.11057,0
81350,-23100.2,651.183,0,-0.861996,-4.11091,0
81360,-23112.2,594.664,0,-0.851728,-4.11123,0
81370,-23124.1,538.139,0,-0.841469,-4.11152,0
81380,-23135.8,481.61,0,-0.831218,-4.11179,0
81390,-23147.4,425.077,0,-0.820976,-4.11203,0
81400,-23158.8,368.54,0,-0.810742,-4.11224,0
81410,-23170.1,312,0,-0.800518,-4.11243,0
81420,-23181.3,255.457,0,-0.790302,-4.1126,0
81430,-23192.3,198.912,0,-0.780095,-4.11274,0
81440,-23203.2,142.364,0,-0.769897,-4.11285,0
81450,-23213.9,85.8138,0,-0.759708,-4.11294,0
81460,-23224.5,29.2623,0,-0.749528,-4.11301,0
81470,-23235,-27.2905,0,-0.739357,-4.11305,0
81480,-23245.3,-83.8442,0,-0.729195,-4.11306,0
81490,-23255.5,-140.398,0,-0.719042,-4.11305,0
81500,-23265.5,-196.953,0,-0.708898,-4.11302,0
81510,-23275.4,-253.507,0,-0.698764,-4.11296,0
81520,-23285.2,-310.061,0,-0.688639,-4.11288,0
81530,-23294.8,-366.615,0,-0.678523,-4.11277,0
81540,-23304.3,-423.167,0,-0.668416,-4.11264,0
81550,-23313.6,-479.717,0,-0.658319,-4.11248,0
81560,-23322.8,-536.266,0,-0.648232,-4.1123,0
81570,-23331.9,-592.813,0,-0.638153,-4.11209,0
81580,-23340.8,-649.357,0,-0.628085,-4.11186,0
81590,-23349.6,-705.899,0,-0.618026,-4.11161,0
81600,-23358.3,-762.437,0,-0.607977,-4.11133,0
81610,-23366.8,-818.972,0,-0.597937,-4.11103,0
81620,-23375.1,-875.503,0,-0.587907,-4.11071,0
81630,-23383.4,-932.03,0,-0.577887,-4.11036,0
81640,-23391.5,-988.553,0,-0.567876,-4.10999,0
81650,-23399.4,-1045.07,0,-0.557875,-4.10959,0
81660,-23407.2,-1101.58,0,-0.547885,-4.10917,0
81670,-23414.9,-1158.09,0,-0.537904,-4.10873,0
81680,-23422.5,-1214.59,0,-0.527933,-4.10826,0
81690,-23429.9,-1271.09,0,-0.517972,-4.10777,0
81700,-23437.2,-1327.58,0,-0.508021,-4.10725,0
81710,-23444.3,-1384.06,0,-0.49808,-4.10672,0
81720,-23451.3,-1440.53,0,-0.488149,-4.10616,0
81730,-23458.1,-1497,0,-0.478229,-4.10557,0
81740,-23464.9,-1553.46,0,-0.468318,-4.10497,0
81750,-23471.5,-1609.91,0,-0.458418,-4.10434,0
81760,-23477.9,-1666.36,0,-0.448528,-4.10369,0
81770,-23484.2,-1722.79,0,-0.438649,-4.10301,0
81780,-23490.4,-1779.22,0,-0.428779,-4.10231,0
81790,-23496.4,-1835.64,0,-0.41892,-4.10159,0
81800,-23502.4,-1892.05,0,-0.409072,-4.10085,0
81810,-23508.1,-1948.44,0,-0.399234,-4.10008,0
81820,-23513.8,-2004.83,0,-0.389406,-4.09929,0
81830,-23519.3,-2061.21,0,-0.379589,-4.09848,0
81840,-23524.6,-2117.57,0,-0.369783,-4.09765,0
81850,-23529.9,-2173.93,0,-0.359987,-4.09679,0
81860,-23535,-2230.27,0,-0.350201,-4.09591,0
81870,-23539.9,-2286.6,0,-0.340426,-4.09501,0
81880,-23544.8,-2342.92,0,-0.330662,-4.09409,0
81890,-23549.4,-2399.23,0,-0.320909,-4.09314,0
81900,-23554,-2455.53,0,-0.311167,-4.09217,0
81910,-23558.4,-2511.81,0,-0.301435,-4.09118,0
81920,-23562.7,-2568.08,0,-0.291714,-4.09017,0
81930,-23566.9,-2624.33,0,-0.282004,-4.08914,0
81940,-23570.9,-2680.57,0,-0.272304,-4.08809,0
81950,-23574.8,-2736.8,0,-0.262616,-4.08701,0
81960,-23578.5,-2793.01,0,-0.252939,-4.08591,0
81970,-23582.2,-2849.21,0,-0.243272,-4.08479,0
81980,-23585.7,-2905.39,0,-0.233617,-4.08365,0
81990,-23589,-2961.56,0,-0.223972,-4.08249,0
82000,-23592.2,-3017.71,0,-0.214339,-4.0813,0
82010,-23595.3,-3073.85,0,-0.204717,-4.08009,0
82020,-23598.3,-3129.97,0,-0.195106,-4.07887,0
82030,-23601.1,-3186.07,0,-0.185506,-4.07762,0
82040,-23603.8,-3242.15,0,-0.175917,-4.07635,0
82050,-23606.4,-3298.22,0,-0.166339,-4.07506,0
82060,-23608.8,-3354.27,0,-0.156773,-4.07375,0
82070,-23611.1,-3410.31,0,-0.147218,-4.07241,0
82080,-23613.3,-3466.32,0,-0.137674,-4.07106,0
82090,-23615.3,-3522.32,0,-0.128142,-4.06968,0
82100,-23617.2,-3578.3,0,-0.118621,-4.06829,0
82110,-23619,-3634.26,0,-0.109111,-4.06687,0
82120,-23620.6,-3690.2,0,-0.0996132,-4.06544,0
82130,-23622.1,-3746.12,0,-0.0901264,-4.06398,0
82140,-23623.5,-3802.02,0,-0.0806511,-4.0625,0
82150,-23624.8,-3857.9,0,-0.0711873,-4.061,0
82160,-23625.9,-3913.77,0,-0.061735,-4.05948,0
82170,-23626.9,-3969.61,0,-0.0522942,-4.05794,0
82180,-23627.7,-4025.43,0,-0.042865,-4.05638,0
82190,-23628.5,-4081.22,0,-0.0334475,-4.0548,0
82200,-23629.1,-4137,0,-0.0240415,-4.0532,0
82210,-23629.6,-4192.76,0,-0.0146472,-4.05158,0
82220,-23629.9,-4248.49,0,-0.00526458,-4.04994,0
82230,-23630.1,-4304.2,0,0.00410634,-4.04828,0
82240,-23630.2,-4359.89,0,0.0134655,-4.0466,0
82250,-23630.1,-4415.56,0,0.022813,-4.0449,0
82260,-23630,-4471.2,0,0.0321487,-4.04318,0
82270,-23629.7,-4526.82,0,0.0414726,-4.04144,0
82280,-23629.2,-4582.41,0,0.0507846,-4.03968,0
82290,-23628.7,-4637.99,0,0.0600848,-4.0379,0
82300,-23628,-4693.53,0,0.0693732,-4.0361,0
82310,-23627.2,-4749.06,0,0.0786496,-4.03428,0
82320,-23626.2,-4804.56,0,0.0879142,-4.03244,0
82330,-23625.2,-4860.03,0,0.0971668,-4.03058,0
82340,-23624,-4915.48,0,0.106407,-4.02871,0
82350,-23622.6,-4970.9,0,0.115636,-4.02681,0
82360,-23621.2,-5026.3,0,0.124853,-4.02489,0
82370,-23619.6,-5081.67,0,0.134057,-4.02296,0
82380,-23617.9,-5137.01,0,0.14325,-4.02101,0
82390,-23616.1,-5192.33,0,0.15243,-4.01903,0
82400,-23614.1,-5247.62,0,0.161599,-4.01704,0
82410,-23612,-5302.89,0,0.170755,-4.01503,0
82420,-23609.8,-5358.12,0,0.179899,-4.013,0
82430,-23607.5,-5413.33,0,0.189031,-4.01095,0
82440,-23605,-5468.51,0,0.198151,-4.00888,0
82450,-23602.4,-5523.67,0,0.207259,-4.0068,0
82460,-23599.7,-5578.79,0,0.216355,-4.00469,0
82470,-23596.9,-5633.89,0,0.225438,-4.00257,0
82480,-23593.9,-5688.95,0,0.234509,-4.00042,0
82490,-23590.8,-5743.99,0,0.243567,-3.99826,0
82500,-23587.6,-5799,0,0.252614,-3.99608,0
82510,-23584.3,-5853.98,0,0.261648,-3.99389,0
82520,-23580.8,-5908.93,0,0.27067,-3.99167,0
82530,-23577.2,-5963.85,0,0.279679,-3.98944,0
82540,-23573.5,-6018.73,0,0.288676,-3.98718,0
82550,-23569.7,-6073.59,0,0.297661,-3.98491,0
82560,-23565.7,-6128.42,0,0.306633,-3.98262,0
82570,-23561.7,-6183.21,0,0.315593,-3.98032,0
82580,-23557.5,-6237.98,0,0.324541,-3.97799,0
82590,-23553.1,-6292.71,0,0.333476,-3.97565,0
82600,-23548.7,-6347.41,0,0.342398,-3.97329,0
82610,-23544.1,-6402.08,0,0.351308,-3.97091,0
82620,-23539.4,-6456.71,0,0.360206,-3.96851,0
82630,-23534.6,-6511.32,0,0.369091,-3.9661,0
82640,-23529.6,-6565.89,0,0.377964,-3.96367,0
82650,-23524.6,-6620.42,0,0.386824,-3.96122,0
82660,-23519.4,-6674.93,0,0.395671,-3.95875,0
82670,-23514.1,-6729.4,0,0.404506,-3.95627,0
82680,-23508.7,-6783.83,0,0.413328,-3.95377,0
82690,-23503.1,-6838.23,0,0.422138,-3.95125,0
82700,-23497.4,-6892.6,0,0.430935,-3.94871,0
82710,-23491.6,-6946.94,0,0.439719,-3.94616,0
82720,-23485.7,-7001.23,0,0.448491,-3.94359,0
82730,-23479.7,-7055.5,0,0.45725,-3.941,0
82740,-23473.5,-7109.72,0,0.465996,-3.93839,0
82750,-23467.3,-7163.92,0,0.47473,-3.93577,0
82760,-23460.9,-7218.07,0,0.48345,-3.93313,0
82770,-23454.3,-7272.19,0,0.492159,-3.93047,0
82780,-23447.7,-7326.27,0,0.500854,-3.9278,0
82790,-23440.9,-7380.32,0,0.509537,-3.92511,0
82800,-23434.1,-7434.33,0,0.518207,-3.9224,0
82810,-23427.1,-7488.31,0,0.526864,-3.91968,0
82820,-23420,-7542.24,0,0.535508,-3.91694,0
82830,-23412.7,-7596.14,0,0.54414,-3.91418,0
82840,-23405.4,-7650,0,0.552758,-3.91141,0
82850,-23397.9,-7703.83,0,0.561364,-3.90862,0
82860,-23390.3,-7757.61,0,0.569957,-3.90581,0
82870,-23382.6,-7811.36,0,0.578537,-3.90299,0
82880,-23374.8,-7865.07,0,0.587104,-3.90015,0
82890,-23366.8,-7918.74,0,0.595659,-3.89729,0
82900,-23358.8,-7972.37,0,0.6042,-3.89442,0
82910,-23350.6,-8025.96,0,0.612729,-3.89153,0
82920,-23342.3,-8079.51,0,0.621245,-3.88863,0
82930,-23333.9,-8133.02,0,0.629747,-3.88571,0
82940,-23325.4,-8186.49,0,0.638237,-3.88277,0
82950,-23316.7,-8239.93,0,0.646714,-3.87982,0
82960,-23307.9,-8293.32,0,0.655178,-3.87685,0
82970,-23299.1,-8346.67,0,0.663629,-3.87386,0
82980,-23290.1,-8399.98,0,0.672067,-3.87086,0
82990,-23280.9,-8453.25,0,0.680491,-3.86785,0
83000,-23271.7,-8506.48,0,0.688903,-3.86482,0
83010,-23262.4,-8559.66,0,0.697302,-3.86177,0
83020,-23252.9,-8612.81,0,0.705688,-3.8587,0
83030,-23243.3,-8665.91,0,0.714061,-3.85563,0
83040,-23233.6,-8718.97,0,0.722421,-3.85253,0
83050,-23223.8,-8771.99,0,0.730767,-3.84942,0
83060,-23213.9,-8824.97,0,0.739101,-3.8463,0
83070,-23203.9,-8877.9,0,0.747422,-3.84315,0
83080,-23193.7,-8930.79,0,0.755729,-3.84,0
83090,-23183.5,-8983.64,0,0.764023,-3.83683,0
83100,-23173.1,-9036.44,0,0.772305,-3.83364,0
83110,-23162.6,-9089.2,0,0.780573,-3.83044,0
83120,-23152,-9141.92,0,0.788828,-3.82722,0
83130,-23141.2,-9194.59,0,0.79707,-3.82399,0
83140,-23130.4,-9247.22,0,0.805298,-3.82074,0
83150,-23119.5,-9299.8,0,0.813514,-3.81748,0
83160,-23108.4,-9352.34,0,0.821717,-3.8142,0
83170,-23097.2,-9404.84,0,0.829906,-3.81091,0
83180,-23085.9,-9457.29,0,0.838082,-3.8076,0
83190,-23074.5,-9509.69,0,0.846245,-3.80428,0
83200,-23063,-9562.05,0,0.854395,-3.80094,0
83210,-23051.4,-9614.36,0,0.862531,-3.79759,0
83220,-23039.7,-9666.63,0,0.870655,-3.79423,0
83230,-23027.8,-9718.85,0,0.878765,-3.79084,0
83240,-23015.8,-9771.03,0,0.886862,-3.78745,0
83250,-23003.8,-9823.15,0,0.894945,-3.78404,0
83260,-22991.6,-9875.24,0,0.903016,-3.78061,0
83270,-22979.3,-9927.27,0,0.911073,-3.77718,0
83280,-22966.9,-9979.26,0,0.919117,-3.77372,0
83290,-22954.4,-10031.2,0,0.927148,-3.77026,0
